frame,kp_0_x,kp_0_y,kp_0_z,kp_0_visibility,kp_1_x,kp_1_y,kp_1_z,kp_1_visibility,kp_2_x,kp_2_y,kp_2_z,kp_2_visibility,kp_3_x,kp_3_y,kp_3_z,kp_3_visibility,kp_4_x,kp_4_y,kp_4_z,kp_4_visibility,kp_5_x,kp_5_y,kp_5_z,kp_5_visibility,kp_6_x,kp_6_y,kp_6_z,kp_6_visibility,kp_7_x,kp_7_y,kp_7_z,kp_7_visibility,kp_8_x,kp_8_y,kp_8_z,kp_8_visibility,kp_9_x,kp_9_y,kp_9_z,kp_9_visibility,kp_10_x,kp_10_y,kp_10_z,kp_10_visibility,kp_11_x,kp_11_y,kp_11_z,kp_11_visibility,kp_12_x,kp_12_y,kp_12_z,kp_12_visibility,kp_13_x,kp_13_y,kp_13_z,kp_13_visibility,kp_14_x,kp_14_y,kp_14_z,kp_14_visibility,kp_15_x,kp_15_y,kp_15_z,kp_15_visibility,kp_16_x,kp_16_y,kp_16_z,kp_16_visibility,kp_17_x,kp_17_y,kp_17_z,kp_17_visibility,kp_18_x,kp_18_y,kp_18_z,kp_18_visibility,kp_19_x,kp_19_y,kp_19_z,kp_19_visibility,kp_20_x,kp_20_y,kp_20_z,kp_20_visibility,kp_21_x,kp_21_y,kp_21_z,kp_21_visibility,kp_22_x,kp_22_y,kp_22_z,kp_22_visibility,kp_23_x,kp_23_y,kp_23_z,kp_23_visibility,kp_24_x,kp_24_y,kp_24_z,kp_24_visibility,kp_25_x,kp_25_y,kp_25_z,kp_25_visibility,kp_26_x,kp_26_y,kp_26_z,kp_26_visibility,kp_27_x,kp_27_y,kp_27_z,kp_27_visibility,kp_28_x,kp_28_y,kp_28_z,kp_28_visibility,kp_29_x,kp_29_y,kp_29_z,kp_29_visibility,kp_30_x,kp_30_y,kp_30_z,kp_30_visibility,kp_31_x,kp_31_y,kp_31_z,kp_31_visibility,kp_32_x,kp_32_y,kp_32_z,kp_32_visibility
742,0.549670934677124,0.3453157842159271,-0.06807152181863785,0.9999862313270569,0.5487788319587708,0.3394133448600769,-0.05909049138426781,0.9999678730964661,0.5488068461418152,0.3394075036048889,-0.05911438539624214,0.9999626874923706,0.5489558577537537,0.3393952250480652,-0.05913815647363663,0.999962568283081,0.5467819571495056,0.3395766317844391,-0.06368090212345123,0.9999805688858032,0.5455263257026672,0.3397119343280792,-0.06368566304445267,0.9999786615371704,0.5441219806671143,0.33985206484794617,-0.06368682533502579,0.9999756813049316,0.5466206073760986,0.34191882610321045,-0.014510293491184711,0.9999300837516785,0.5389893651008606,0.3428141176700592,-0.03756897151470184,0.9999839663505554,0.5502061247825623,0.3529699146747589,-0.051724229007959366,0.9999662041664124,0.547527015209198,0.3527109920978546,-0.057948119938373566,0.9999839067459106,0.5556675791740417,0.3805173337459564,0.012503034435212612,0.999934196472168,0.5245872735977173,0.3762108385562897,-0.03616747632622719,0.999962329864502,0.5735746622085571,0.40082573890686035,-0.004422956146299839,0.9802239537239075,0.5132178664207458,0.4106290638446808,-0.0854286253452301,0.9966781735420227,0.5953501462936401,0.3991500437259674,-0.07838860899209976,0.9902108311653137,0.5261123776435852,0.4301356077194214,-0.14867545664310455,0.9918685555458069,0.6016281247138977,0.39742740988731384,-0.09386349469423294,0.9810090661048889,0.5299885869026184,0.4384162724018097,-0.16520057618618011,0.9806258678436279,0.6016709208488464,0.3951209485530853,-0.10382607579231262,0.983231782913208,0.5327894687652588,0.42941907048225403,-0.1675507128238678,0.9798060655593872,0.5995376110076904,0.3963897228240967,-0.08505817502737045,0.9804995059967041,0.5318483710289001,0.42829811573028564,-0.15106423199176788,0.9671143293380737,0.5479395389556885,0.4696045517921448,0.01581096462905407,0.9999127388000488,0.5275692939758301,0.46830061078071594,-0.015792250633239746,0.9998493194580078,0.5699546933174133,0.5156844258308411,-0.05642985180020332,0.9907441735267639,0.5238328576087952,0.5340722799301147,-0.024727141484618187,0.9933825135231018,0.5732992887496948,0.580768883228302,-0.01888301409780979,0.9879888296127319,0.5215949416160583,0.586297333240509,0.03785296157002449,0.9890239834785461,0.569548487663269,0.5917657017707825,-0.017261086031794548,0.9755406379699707,0.5225747227668762,0.5936859846115112,0.04141031205654144,0.9003199338912964,0.5887262225151062,0.5962691307067871,-0.06133892387151718,0.9857150316238403,0.5205113291740417,0.6001733541488647,-0.004867670126259327,0.974465012550354
743,0.5494336485862732,0.345339834690094,-0.06773700565099716,0.9999870657920837,0.5487250089645386,0.3394114375114441,-0.05877681449055672,0.9999697804450989,0.5488143563270569,0.3394087255001068,-0.058801550418138504,0.9999650120735168,0.5490254163742065,0.3393971920013428,-0.058826521039009094,0.999964714050293,0.5465236306190491,0.3395536243915558,-0.0635504424571991,0.9999814033508301,0.5452457070350647,0.3396722972393036,-0.06355530023574829,0.999979555606842,0.5438453555107117,0.339792937040329,-0.0635572001338005,0.999976396560669,0.5469838380813599,0.3419194519519806,-0.01448765303939581,0.9999349117279053,0.5389284491539001,0.3427334427833557,-0.036945562809705734,0.9999845623970032,0.550180196762085,0.35297101736068726,-0.051462460309267044,0.9999686479568481,0.5473127365112305,0.3527106046676636,-0.05790996178984642,0.9999849796295166,0.5560488104820251,0.38030967116355896,0.012575161643326283,0.999937891960144,0.5247671604156494,0.37626776099205017,-0.035566918551921844,0.9999621510505676,0.5737635493278503,0.40133145451545715,-0.0019311829237267375,0.9809205532073975,0.5140396356582642,0.4116310477256775,-0.08402668684720993,0.996586799621582,0.5954854488372803,0.400717556476593,-0.07328274846076965,0.9907251596450806,0.5268698930740356,0.43015071749687195,-0.1488904505968094,0.9917246699333191,0.6016099452972412,0.3987680673599243,-0.08832494914531708,0.9819170236587524,0.5304028987884521,0.43850958347320557,-0.16514579951763153,0.9802993535995483,0.6016768217086792,0.39657795429229736,-0.09846508502960205,0.9840875864028931,0.5333073735237122,0.42939499020576477,-0.16733722388744354,0.9795587062835693,0.5995350480079651,0.39795711636543274,-0.0799514576792717,0.9814227223396301,0.532137393951416,0.42823517322540283,-0.15108492970466614,0.966873049736023,0.5482885241508484,0.46969717741012573,0.015455802902579308,0.9999162554740906,0.5279015302658081,0.46837881207466125,-0.015434881672263145,0.9998533129692078,0.5705386400222778,0.5157629251480103,-0.05576392263174057,0.991157591342926,0.5241033434867859,0.5340418219566345,-0.024964990094304085,0.9936254620552063,0.5733644962310791,0.5807490348815918,-0.016967931762337685,0.9881594181060791,0.521603524684906,0.5863577723503113,0.03749290853738785,0.9891043901443481,0.5696081519126892,0.5916792750358582,-0.015338455326855183,0.9749889373779297,0.5225719213485718,0.5937210917472839,0.04116103798151016,0.8977152109146118,0.5886265635490417,0.596420407295227,-0.058510296046733856,0.9854909777641296,0.520518958568573,0.6002153754234314,-0.005458033178001642,0.9742276668548584
744,0.5484328866004944,0.3453192114830017,-0.07686790823936462,0.9999876618385315,0.5484814047813416,0.3393738865852356,-0.06804976612329483,0.9999715089797974,0.5488113164901733,0.33937111496925354,-0.06807634979486465,0.9999671578407288,0.5491255521774292,0.3393663465976715,-0.06810115277767181,0.9999667406082153,0.5456068515777588,0.3395208716392517,-0.07090724259614944,0.9999819397926331,0.5441555380821228,0.3396526873111725,-0.0709109827876091,0.9999799728393555,0.542625367641449,0.3397798538208008,-0.07091061770915985,0.9999764561653137,0.548250138759613,0.3419337272644043,-0.021878991276025772,0.9999393820762634,0.5386050343513489,0.34278759360313416,-0.036040306091308594,0.9999847412109375,0.5500268936157227,0.3529430031776428,-0.05984523147344589,0.9999709129333496,0.5465418696403503,0.352703720331192,-0.06356512010097504,0.9999858736991882,0.5574677586555481,0.3803054690361023,0.005785510875284672,0.9999396800994873,0.5260443091392517,0.3764311373233795,-0.03375154733657837,0.999959409236908,0.5737296938896179,0.4017503559589386,-0.030111800879240036,0.9808267951011658,0.5168917775154114,0.4126444458961487,-0.08645191043615341,0.9963887333869934,0.594087541103363,0.40602537989616394,-0.12273375689983368,0.9906987547874451,0.5333282351493835,0.43001100420951843,-0.15227696299552917,0.9909341335296631,0.5990914106369019,0.4074438512325287,-0.14164972305297852,0.9821248054504395,0.5374986529350281,0.43893787264823914,-0.16905516386032104,0.9784276485443115,0.5985651016235352,0.4054392874240875,-0.14960893988609314,0.9843235611915588,0.5420302152633667,0.43147024512290955,-0.16991612315177917,0.9776862859725952,0.596578061580658,0.40578073263168335,-0.12879934906959534,0.9815866947174072,0.5404611825942993,0.42921775579452515,-0.1538173258304596,0.9644824266433716,0.5487529039382935,0.4701903462409973,0.01475934125483036,0.999919593334198,0.5283929705619812,0.46845799684524536,-0.01472722552716732,0.9998562335968018,0.5718763470649719,0.5170064568519592,-0.055063679814338684,0.9913515448570251,0.5245676636695862,0.533898115158081,-0.019491540268063545,0.9938488006591797,0.5733686089515686,0.5807479619979858,-0.012160221114754677,0.9883662462234497,0.5216723084449768,0.586316704750061,0.04959989711642265,0.9892504811286926,0.5695908665657043,0.5916569828987122,-0.010300690308213234,0.974794328212738,0.5225915908813477,0.593482255935669,0.05377523601055145,0.8959774374961853,0.5887057781219482,0.5965341329574585,-0.05335310846567154,0.9852570295333862,0.5207468271255493,0.6002471446990967,0.00886904913932085,0.9739557504653931
745,0.5478572249412537,0.34531763195991516,-0.08410763740539551,0.9999881386756897,0.5482876300811768,0.33936336636543274,-0.07542431354522705,0.9999730587005615,0.5488044023513794,0.33936312794685364,-0.07544892281293869,0.9999690651893616,0.5491987466812134,0.3393605649471283,-0.0754723995923996,0.9999685287475586,0.5451345443725586,0.3395036458969116,-0.07793720811605453,0.9999824166297913,0.5436134934425354,0.3396381139755249,-0.07794131338596344,0.9999803304672241,0.5420287847518921,0.33977290987968445,-0.07794240862131119,0.9999765157699585,0.5488338470458984,0.3419678807258606,-0.02868492156267166,0.9999432563781738,0.5384054780006409,0.34292206168174744,-0.03721814230084419,0.9999849796295166,0.5497915744781494,0.3529423475265503,-0.06675879657268524,0.9999728798866272,0.5460900068283081,0.3527047634124756,-0.06995514780282974,0.9999867081642151,0.5578094720840454,0.38006916642189026,0.0009500551386736333,0.9999411702156067,0.5266135931015015,0.37647223472595215,-0.036556705832481384,0.9999580979347229,0.5737022161483765,0.40195432305336,-0.03366958349943161,0.9811193346977234,0.5174709558486938,0.4133498966693878,-0.08843265473842621,0.9964069128036499,0.592896580696106,0.4070844352245331,-0.12658385932445526,0.9908307194709778,0.5380885601043701,0.4283077120780945,-0.15443794429302216,0.9908259510993958,0.5979832410812378,0.40814101696014404,-0.1459377259016037,0.9825382828712463,0.5428460836410522,0.4386996924877167,-0.17141380906105042,0.9779655337333679,0.5973786115646362,0.40640541911125183,-0.1542753130197525,0.9847142696380615,0.5474721789360046,0.4275349974632263,-0.17129382491111755,0.9772025346755981,0.5953091979026794,0.40693533420562744,-0.13277533650398254,0.9819433689117432,0.5455659031867981,0.42651933431625366,-0.15534813702106476,0.9638758897781372,0.5488956570625305,0.47031328082084656,0.014208713546395302,0.9999208450317383,0.5285705924034119,0.4684780538082123,-0.014163358137011528,0.999857485294342,0.5722957253456116,0.5174472332000732,-0.0531453937292099,0.9914982914924622,0.5247380137443542,0.5336518287658691,-0.017357205972075462,0.9940834641456604,0.5733715295791626,0.5804058909416199,-0.010018971748650074,0.9884671568870544,0.5216881036758423,0.58616042137146,0.052076466381549835,0.9893593788146973,0.5695232152938843,0.5915005803108215,-0.008278154768049717,0.9744895100593567,0.5225874781608582,0.5932824015617371,0.056270480155944824,0.8945268988609314,0.5887733697891235,0.5965238213539124,-0.05136904492974281,0.9849112629890442,0.5207868218421936,0.6002530455589294,0.011447029188275337,0.9735791683197021
746,0.5451720356941223,0.3449280261993408,-0.09175474941730499,0.9999860525131226,0.5471622347831726,0.3390697240829468,-0.08365245908498764,0.9999707937240601,0.5481960773468018,0.33904212713241577,-0.08367201685905457,0.9999665021896362,0.549064576625824,0.3390214741230011,-0.08369322121143341,0.9999649524688721,0.5432866215705872,0.33926334977149963,-0.08412310481071472,0.999979555606842,0.5417384505271912,0.33941560983657837,-0.08413168042898178,0.9999770522117615,0.5402564406394958,0.3395631015300751,-0.08413569629192352,0.9999728798866272,0.5498141050338745,0.341747522354126,-0.03745459392666817,0.9999402761459351,0.5381117463111877,0.34280702471733093,-0.037962425500154495,0.999982476234436,0.5476920008659363,0.35228317975997925,-0.07451117783784866,0.9999730587005615,0.5432941913604736,0.35220983624458313,-0.07488686591386795,0.9999867677688599,0.5598432421684265,0.38018307089805603,-0.005127991084009409,0.9999299645423889,0.5276356935501099,0.37640899419784546,-0.0337887667119503,0.9999567270278931,0.5765295624732971,0.40436264872550964,-0.04820239543914795,0.980251133441925,0.5199497938156128,0.4144154489040375,-0.08103520423173904,0.9965546727180481,0.5885822176933289,0.4110863208770752,-0.14274819195270538,0.9858184456825256,0.5435641407966614,0.42306408286094666,-0.14353494346141815,0.9910181760787964,0.591126024723053,0.41260066628456116,-0.16329939663410187,0.9737619757652283,0.5510616898536682,0.4226192831993103,-0.16120633482933044,0.9780109524726868,0.5891239047050476,0.410582572221756,-0.1663288027048111,0.9758393168449402,0.5527476072311401,0.4183279573917389,-0.15700754523277283,0.9770718812942505,0.5877832770347595,0.4107237458229065,-0.14647382497787476,0.9713029265403748,0.5506516098976135,0.4181499183177948,-0.14233586192131042,0.9634183645248413,0.5500423908233643,0.47039908170700073,0.011655422858893871,0.9999154806137085,0.5289270281791687,0.4682677090167999,-0.011604825034737587,0.9998548030853271,0.573382556438446,0.5193066000938416,-0.05224808678030968,0.9911614656448364,0.5258353352546692,0.533366322517395,-0.020577702671289444,0.9942065477371216,0.5733737349510193,0.5801552534103394,0.009781147353351116,0.9878994822502136,0.5217071771621704,0.5860938429832458,0.051221925765275955,0.9893002510070801,0.5694661736488342,0.5914015769958496,0.013799624517560005,0.9724736213684082,0.5225588083267212,0.5930362939834595,0.056202735751867294,0.8906824588775635,0.5888738036155701,0.5965001583099365,-0.02850109525024891,0.9833366274833679,0.5208690166473389,0.6002535223960876,0.00934598408639431,0.9726740717887878
747,0.5438987612724304,0.34468576312065125,-0.08876190334558487,0.9999809861183167,0.5463672280311584,0.3388463854789734,-0.08062635362148285,0.9999632239341736,0.5476389527320862,0.3388012647628784,-0.08064686506986618,0.9999581575393677,0.5487711429595947,0.33879217505455017,-0.08066973090171814,0.9999548196792603,0.5422844290733337,0.33908751606941223,-0.08104867488145828,0.9999717473983765,0.5408318638801575,0.3392481207847595,-0.08105754852294922,0.9999685287475586,0.5394567847251892,0.3394424617290497,-0.0810631513595581,0.9999635219573975,0.5500695109367371,0.34167781472206116,-0.03553849831223488,0.9999305009841919,0.5379935503005981,0.3427998721599579,-0.03631718084216118,0.9999761581420898,0.5467862486839294,0.35202038288116455,-0.07199797034263611,0.9999712109565735,0.5421181321144104,0.3519524037837982,-0.07228616625070572,0.9999856352806091,0.5604246854782104,0.3802952468395233,-0.005566167179495096,0.9999167323112488,0.5281890630722046,0.3762572407722473,-0.03152920678257942,0.99995356798172,0.5784903764724731,0.40549615025520325,-0.04820485785603523,0.979584813117981,0.5207282304763794,0.41501539945602417,-0.0778094157576561,0.996620237827301,0.5871789455413818,0.41172143816947937,-0.13793835043907166,0.9804667234420776,0.5443662405014038,0.4220997393131256,-0.13784486055374146,0.9909237027168274,0.5900154709815979,0.4132094085216522,-0.15785512328147888,0.9642659425735474,0.551906943321228,0.4216812551021576,-0.15516254305839539,0.9773802757263184,0.5882154107093811,0.41141486167907715,-0.16013269126415253,0.9661698341369629,0.5535068511962891,0.41745662689208984,-0.15109224617481232,0.976213276386261,0.5859659314155579,0.4111703038215637,-0.141245499253273,0.9600021839141846,0.5513933897018433,0.4168146252632141,-0.1367456614971161,0.9619404673576355,0.5506030321121216,0.4704832434654236,0.010430225171148777,0.9999055862426758,0.5292169451713562,0.4681815803050995,-0.010381223633885384,0.999848484992981,0.5736352205276489,0.5196466445922852,-0.05308866128325462,0.9905863404273987,0.5262731313705444,0.5331090688705444,-0.038028791546821594,0.9942874312400818,0.5732154846191406,0.5798904895782471,0.013827752321958542,0.9868690371513367,0.5217069387435913,0.5860214233398438,0.038891054689884186,0.9892154932022095,0.5692594051361084,0.5912534594535828,0.018468916416168213,0.9691826701164246,0.5224893093109131,0.592686653137207,0.04452814161777496,0.8871618509292603,0.5887638926506042,0.5962470173835754,-0.022817891091108322,0.9810120463371277,0.5210945010185242,0.600293755531311,-0.0042120846919715405,0.9718868732452393
748,0.5433492064476013,0.34459859132766724,-0.08791027963161469,0.999975323677063,0.5458464026451111,0.3387688994407654,-0.07980301976203918,0.9999540448188782,0.5471833944320679,0.33873599767684937,-0.07982347160577774,0.9999479651451111,0.548445999622345,0.3387323021888733,-0.07984723895788193,0.9999423623085022,0.5417606830596924,0.339010626077652,-0.08004578202962875,0.9999626874923706,0.5403438806533813,0.3391891419887543,-0.08005564659833908,0.9999588131904602,0.5390715003013611,0.3394138813018799,-0.08006180822849274,0.9999531507492065,0.5501203536987305,0.34167909622192383,-0.034936197102069855,0.9999189972877502,0.5378745794296265,0.34280887246131897,-0.03497733548283577,0.9999695420265198,0.5463466644287109,0.3519679009914398,-0.07120627909898758,0.9999691247940063,0.5415853261947632,0.3518980145454407,-0.07125302404165268,0.9999844431877136,0.5607348084449768,0.3806145191192627,-0.0053473603911697865,0.9999047517776489,0.5282717943191528,0.37608692049980164,-0.029798664152622223,0.9999514222145081,0.5794962644577026,0.40598171949386597,-0.04877002537250519,0.9791411757469177,0.5208845734596252,0.41528746485710144,-0.07587588578462601,0.9966673254966736,0.5866925716400146,0.41171514987945557,-0.1378689408302307,0.9751678705215454,0.5445131659507751,0.4220343232154846,-0.13603757321834564,0.9908080697059631,0.5895447134971619,0.41281646490097046,-0.15764935314655304,0.9546646475791931,0.5518634915351868,0.4216255843639374,-0.1532612442970276,0.9767181277275085,0.5866454243659973,0.41043373942375183,-0.1590867042541504,0.9562859535217285,0.553507924079895,0.4174758195877075,-0.14920015633106232,0.9753329753875732,0.5853572487831116,0.41071510314941406,-0.14080099761486053,0.948464572429657,0.5514090657234192,0.4167602062225342,-0.1349770873785019,0.9604611992835999,0.5509635806083679,0.47054675221443176,0.009733663871884346,0.9998959302902222,0.5293979048728943,0.4681529998779297,-0.009686286561191082,0.9998434782028198,0.5736626386642456,0.5200205445289612,-0.05756032094359398,0.9900881052017212,0.5263931155204773,0.5328564047813416,-0.049123380333185196,0.9943497776985168,0.5731394290924072,0.5792712569236755,0.013389434665441513,0.9858356714248657,0.521705687046051,0.5859753489494324,0.027668586000800133,0.9891780018806458,0.5691964030265808,0.590858519077301,0.018450967967510223,0.9657707214355469,0.5224379301071167,0.5925025939941406,0.03310060128569603,0.884376585483551,0.5886089205741882,0.5958496928215027,-0.02276712656021118,0.9786609411239624,0.5212029814720154,0.6003255248069763,-0.01579202152788639,0.9713290333747864
749,0.542331874370575,0.34443235397338867,-0.082491435110569,0.9998921155929565,0.5448530912399292,0.3384774327278137,-0.07450851052999496,0.9997870326042175,0.5462861657142639,0.3384488821029663,-0.07453002035617828,0.9997735619544983,0.5476329326629639,0.33846136927604675,-0.07455243170261383,0.9997427463531494,0.5408865809440613,0.3388282060623169,-0.07716716080904007,0.9997866749763489,0.5396169424057007,0.33906906843185425,-0.0771663710474968,0.9997900724411011,0.5384780764579773,0.3393478989601135,-0.0771554559469223,0.9997748136520386,0.549913227558136,0.3414774537086487,-0.03152969852089882,0.9997115135192871,0.5378537774085999,0.3427926301956177,-0.025387661531567574,0.9998202323913574,0.545571506023407,0.3516418933868408,-0.06635867059230804,0.9999241828918457,0.5407033562660217,0.35179513692855835,-0.06854381412267685,0.9999463558197021,0.561165452003479,0.37989407777786255,-0.00473423907533288,0.9998300671577454,0.529308557510376,0.37509381771087646,-0.024291660636663437,0.9999348521232605,0.5788619518280029,0.4088164269924164,-0.05490995943546295,0.9767009019851685,0.5250976085662842,0.4132169485092163,-0.0748283714056015,0.99640953540802,0.5761118531227112,0.4143053889274597,-0.1338501274585724,0.9609633088111877,0.5500131845474243,0.4107980728149414,-0.13154098391532898,0.9904361963272095,0.574840784072876,0.4146920442581177,-0.15141868591308594,0.9312582015991211,0.5567836165428162,0.4090113937854767,-0.14803706109523773,0.9758066534996033,0.5713655352592468,0.411562979221344,-0.14957590401172638,0.931233286857605,0.5580264329910278,0.40590041875839233,-0.14253069460391998,0.9740412831306458,0.5708603262901306,0.4113636016845703,-0.1350623220205307,0.9206835031509399,0.556190550327301,0.4072056710720062,-0.13010412454605103,0.9581476449966431,0.5516577363014221,0.470592200756073,0.00857518706470728,0.9998637437820435,0.5298090577125549,0.46775946021080017,-0.008546692319214344,0.9998191595077515,0.5739572048187256,0.5209617018699646,-0.06504711508750916,0.9891473054885864,0.5269511342048645,0.5327666401863098,-0.07499776780605316,0.9944606423377991,0.5730668306350708,0.5791183710098267,0.014781112782657146,0.9842373132705688,0.5217764377593994,0.5862235426902771,-0.0035542985424399376,0.9892557859420776,0.5691381096839905,0.5906553268432617,0.02066892199218273,0.9594420790672302,0.5224384069442749,0.592660129070282,0.001566780381835997,0.8809027671813965,0.5882316827774048,0.5957175493240356,-0.019289841875433922,0.9746286273002625,0.5215308666229248,0.6006255745887756,-0.04815324768424034,0.9713099002838135
750,0.5400593280792236,0.3444361388683319,-0.08203936368227005,0.9990132451057434,0.5428860187530518,0.338454008102417,-0.07496592402458191,0.9978930950164795,0.5444137454032898,0.3384389281272888,-0.07499860227108002,0.9982115030288696,0.5459862351417542,0.33846327662467957,-0.07502716034650803,0.9980421662330627,0.539548933506012,0.33881622552871704,-0.07492770999670029,0.9969865083694458,0.5387235879898071,0.33906447887420654,-0.07493273913860321,0.9969850778579712,0.5379909873008728,0.33934739232063293,-0.07493366301059723,0.9958111047744751,0.5497289896011353,0.3414869010448456,-0.035348568111658096,0.9984728097915649,0.5381273627281189,0.3427315056324005,-0.024646930396556854,0.9950303435325623,0.5435178279876709,0.35153770446777344,-0.06700140982866287,0.9994286298751831,0.538945734500885,0.35176974534988403,-0.06752104312181473,0.9989147782325745,0.5619990825653076,0.3791537880897522,-0.020143723115324974,0.9997243881225586,0.529577910900116,0.37493377923965454,-0.023586656898260117,0.9997572302818298,0.5730083584785461,0.41910308599472046,-0.0728803426027298,0.9747975468635559,0.5312328934669495,0.40562576055526733,-0.07823614776134491,0.9855508804321289,0.5555025935173035,0.4278346002101898,-0.12489725649356842,0.947030246257782,0.5520371198654175,0.39449718594551086,-0.13214434683322906,0.9677444696426392,0.5498279929161072,0.42905688285827637,-0.1394672691822052,0.9064183831214905,0.5570206046104431,0.3899524211883545,-0.14925362169742584,0.9443813562393188,0.5479891896247864,0.42222416400909424,-0.13615599274635315,0.9048209190368652,0.5575663447380066,0.3873791992664337,-0.1494797021150589,0.9389573335647583,0.5493190884590149,0.4213758409023285,-0.12434264272451401,0.8887295722961426,0.5562642812728882,0.391265869140625,-0.13215285539627075,0.9151309132575989,0.5524571537971497,0.4705927073955536,0.006630792282521725,0.9998035430908203,0.5310278534889221,0.46721020340919495,-0.006588935386389494,0.9997516870498657,0.5744518637657166,0.5217254757881165,-0.06259653717279434,0.9883299469947815,0.5267834067344666,0.5324850082397461,-0.07288269698619843,0.9943260550498962,0.5730677843093872,0.5791246891021729,0.018194228410720825,0.9827017784118652,0.5217260122299194,0.5865679383277893,0.0003296304203104228,0.9891706705093384,0.5690709948539734,0.5905794501304626,0.02417849749326706,0.9524338841438293,0.5222761631011963,0.5931172966957092,0.005453456658869982,0.8744524121284485,0.5876401662826538,0.5957059860229492,-0.016692372038960457,0.9708552956581116,0.5214246511459351,0.6012528538703918,-0.04416939243674278,0.9710408449172974
751,0.5394253134727478,0.34449532628059387,-0.08551686257123947,0.9983117580413818,0.5422006845474243,0.33844149112701416,-0.07937438040971756,0.9962331652641296,0.5437153577804565,0.3384213447570801,-0.07940665632486343,0.996792197227478,0.5452582240104675,0.3384508490562439,-0.07943815737962723,0.9964942336082458,0.5390387773513794,0.33883431553840637,-0.07713773101568222,0.9946238398551941,0.5383478403091431,0.33911263942718506,-0.07715161889791489,0.9945843815803528,0.537729799747467,0.33943864703178406,-0.07717084884643555,0.9925020933151245,0.5496518611907959,0.3414871394634247,-0.04248448461294174,0.9973553419113159,0.5382501482963562,0.34273561835289,-0.02838485687971115,0.9907134771347046,0.5429947376251221,0.3515162467956543,-0.07144476473331451,0.9990605711936951,0.5384336709976196,0.3517764210700989,-0.06840105354785919,0.9979875683784485,0.5623981356620789,0.37876683473587036,-0.027568452060222626,0.9996668696403503,0.5296390056610107,0.3749454617500305,-0.02715778537094593,0.9996498823165894,0.5721838474273682,0.4200485050678253,-0.07911329716444016,0.974831223487854,0.5320085287094116,0.4052860736846924,-0.08071676641702652,0.9803388118743896,0.5537531971931458,0.42801520228385925,-0.12741972506046295,0.9390762448310852,0.5529099702835083,0.3922956585884094,-0.1367543786764145,0.9583117961883545,0.5464925169944763,0.4292183220386505,-0.14121666550636292,0.8873388767242432,0.5580122470855713,0.3851688504219055,-0.1532692313194275,0.9288637638092041,0.5445683598518372,0.42199626564979553,-0.13543348014354706,0.8840019106864929,0.5578634142875671,0.38248786330223083,-0.15000192821025848,0.9207732677459717,0.5462806820869446,0.4214757978916168,-0.1257350593805313,0.8633807301521301,0.5563962459564209,0.3859933018684387,-0.1367693990468979,0.8907371759414673,0.5526562929153442,0.4705929756164551,0.005507446359843016,0.9997661113739014,0.5314750075340271,0.4671420156955719,-0.005481536500155926,0.9997103810310364,0.5748762488365173,0.5224267840385437,-0.060836486518383026,0.98781418800354,0.5266741514205933,0.5324779748916626,-0.06360965222120285,0.9942463040351868,0.5729739665985107,0.5791079998016357,0.0251525416970253,0.9815354943275452,0.5217540264129639,0.5865564942359924,0.012401919811964035,0.9890215396881104,0.5689125061035156,0.5903942584991455,0.03186839446425438,0.9468522667884827,0.5223169326782227,0.5930966138839722,0.017851432785391808,0.8680869340896606,0.5871338248252869,0.5956884026527405,-0.006861487869173288,0.9678434729576111,0.521225094795227,0.6013442277908325,-0.028987545520067215,0.9705994129180908
